school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school_encoded,sex_encoded,address_encoded,famsize_encoded,Pstatus_encoded,Mjob_encoded,Fjob_encoded,reason_encoded,guardian_encoded,schoolsup_encoded,famsup_encoded,paid_encoded,activities_encoded,nursery_encoded,higher_encoded,internet_encoded,romantic_encoded,age_normalized,Medu_normalized,Fedu_normalized,traveltime_normalized,studytime_normalized,failures_normalized,famrel_normalized,freetime_normalized,goout_normalized,Dalc_normalized,Walc_normalized,health_normalized,absences_normalized,age_standardized,Medu_standardized,Fedu_standardized,traveltime_standardized,studytime_standardized,failures_standardized,famrel_standardized,freetime_standardized,goout_standardized,Dalc_standardized,Walc_standardized,health_standardized,absences_standardized,parent_edu_avg,total_alcohol,social_score,study_goout_ratio,grade_progress_1to2,grade_progress_2to3,grade_progress_total,has_failures,high_absences,passed,performance_category
GP,F,17,U,LE3,T,1,1,at_home,at_home,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,2,1,2,4,10,11,10,10,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0.2857142857142856,0.25,0.25,0.0,0.6666666666666667,0.0,0.75,0.5,0.25,0.0,0.25,0.75,0.13333333333333333,0.22103487785398448,-1.4260889132533936,-1.262431268450093,-0.7150738826235884,1.2347133014314717,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-1.0035656764492848,-0.5423735976260254,-0.22147540163432355,0.3208496065255724,0.8965839707370178,1.0,3,5,1.0,-1,0,-1,0,1,1,Satisfactory
GP,F,16,U,GT3,T,1,2,other,other,course,mother,1,1,0,no,no,no,no,yes,no,yes,no,5,3,5,1,2,5,4,12,11,11,0,0,1,0,1,2,2,0,1,0,0,0,0,1,0,1,0,0.1428571428571428,0.25,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.25,1.0,0.05333333333333334,-0.5858197112353846,-1.4260889132533936,-0.35285346012580227,-0.7150738826235884,-1.1635019296279825,-0.403105743590996,1.1406528759263421,-0.19509888245848667,1.6005500639311296,-0.5423735976260254,-0.22147540163432355,1.0230864811853158,-0.07006008996809053,1.5,3,8,0.16666666666666666,-1,0,-1,0,1,1,Satisfactory
GP,F,17,R,GT3,T,2,1,at_home,services,course,mother,3,2,0,no,no,no,yes,yes,yes,no,no,2,1,1,1,1,3,2,13,13,13,0,0,0,0,1,0,3,0,1,0,0,0,1,1,1,0,0,0.2857142857142856,0.5,0.25,0.6666666666666667,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.02666666666666667,0.22103487785398448,-0.5367001286437503,-1.262431268450093,2.0194943718050795,0.03560568590174467,-0.403105743590996,-2.0749410101234362,-2.1349391994742954,-1.8716042565760895,-0.5423735976260254,-0.9999949952580068,-0.381387268134171,-0.39227477686979334,1.5,2,2,1.0,0,0,0,0,0,1,Satisfactory
GP,F,17,R,LE3,A,1,4,other,other,course,other,4,1,1,no,yes,no,no,yes,yes,yes,no,5,5,4,1,1,5,14,9,9,8,0,0,0,1,0,2,2,0,2,0,1,0,0,1,1,1,0,0.2857142857142856,0.25,1.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.75,0.0,0.0,1.0,0.18666666666666668,0.22103487785398448,-1.4260889132533936,1.466302156522779,3.3867784990194134,-1.1635019296279825,1.121685547383641,1.1406528759263421,1.7447414345573222,0.7325114838043248,-0.5423735976260254,-0.9999949952580068,1.0230864811853158,1.5410133445404235,2.5,2,9,0.2,0,-1,-1,1,1,0,Needs Improvement
GP,M,18,U,GT3,T,2,2,other,services,reputation,father,1,2,0,no,no,no,no,yes,no,yes,no,5,5,4,3,5,2,16,8,7,8,0,1,1,0,1,2,3,3,0,0,0,0,0,1,0,1,0,0.4285714285714284,0.5,0.5,0.0,0.3333333333333333,0.0,1.0,1.0,0.75,0.5,1.0,0.25,0.21333333333333335,1.0278894669433536,-0.5367001286437503,-0.35285346012580227,-0.7150738826235884,0.03560568590174467,-0.403105743590996,1.1406528759263421,1.7447414345573222,0.7325114838043248,1.6523474718374265,2.1140833792367264,-1.0836241427939144,1.8632280314421263,2.0,8,9,0.4,-1,1,0,0,1,0,Needs Improvement
GP,F,17,U,LE3,A,2,2,other,other,home,mother,1,1,1,no,yes,no,no,no,no,yes,no,3,1,2,1,1,1,8,11,9,10,0,0,1,1,0,2,2,1,1,0,1,0,0,0,0,1,0,0.2857142857142856,0.5,0.5,0.0,0.0,0.3333333333333333,0.5,0.0,0.25,0.0,0.0,0.0,0.10666666666666667,0.22103487785398448,-0.5367001286437503,-0.35285346012580227,-0.7150738826235884,-1.1635019296279825,1.121685547383641,-1.0030763814401766,-2.1349391994742954,-1.0035656764492848,-0.5423735976260254,-0.9999949952580068,-1.7858610174536578,0.574369283835315,2.0,2,3,0.3333333333333333,-2,1,-1,1,1,1,Satisfactory
GP,F,17,R,LE3,T,1,1,at_home,other,course,mother,2,3,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,3,5,4,15,14,15,0,0,0,1,1,0,2,0,1,0,0,0,1,1,1,1,0,0.2857142857142856,0.25,0.25,0.3333333333333333,0.6666666666666667,0.0,0.75,0.5,0.5,0.0,0.5,1.0,0.05333333333333334,0.22103487785398448,-1.4260889132533936,-1.262431268450093,0.6522102445907456,1.2347133014314717,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-0.13552709632247995,-0.5423735976260254,0.5570441919893597,1.0230864811853158,-0.07006008996809053,1.0,4,6,0.75,-1,1,0,0,1,1,Good
GP,F,17,U,LE3,A,4,2,teacher,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,no,no,4,3,2,1,1,4,4,15,14,14,0,0,1,1,0,4,2,0,1,0,1,0,1,1,1,0,0,0.2857142857142856,1.0,0.5,0.0,0.3333333333333333,0.0,0.75,0.5,0.25,0.0,0.0,0.75,0.05333333333333334,0.22103487785398448,1.2420774405755364,-0.35285346012580227,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-1.0035656764492848,-0.5423735976260254,-0.9999949952580068,0.3208496065255724,-0.07006008996809053,3.0,2,5,0.6666666666666666,-1,0,-1,0,1,1,Good
GP,M,17,U,LE3,T,4,3,health,other,course,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,2,5,5,1,4,5,8,15,15,15,0,1,1,1,1,1,2,0,1,0,0,0,1,1,1,1,1,0.2857142857142856,1.0,0.75,0.3333333333333333,0.3333333333333333,0.0,0.25,1.0,1.0,0.0,0.75,1.0,0.10666666666666667,0.22103487785398448,1.2420774405755364,0.5567243481984884,0.6522102445907456,0.03560568590174467,-0.403105743590996,-2.0749410101234362,1.7447414345573222,1.6005500639311296,-0.5423735976260254,1.335563785613043,1.0230864811853158,0.574369283835315,3.5,5,10,0.3333333333333333,0,0,0,0,1,1,Good
GP,M,17,R,LE3,A,4,4,teacher,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,3,3,3,2,3,4,0,12,12,12,0,1,0,1,0,4,2,0,1,0,1,0,0,1,1,1,0,0.2857142857142856,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.5,0.5,0.5,0.25,0.5,0.75,0.0,0.22103487785398448,1.2420774405755364,1.466302156522779,0.6522102445907456,0.03560568590174467,-0.403105743590996,-1.0030763814401766,-0.19509888245848667,-0.13552709632247995,0.5549869371057006,0.5570441919893597,0.3208496065255724,-0.7144894637714961,4.0,5,6,0.5,0,0,0,0,0,1,Satisfactory
GP,M,16,U,LE3,T,4,3,teacher,other,course,mother,1,1,0,no,no,no,yes,no,yes,yes,no,5,4,5,1,1,3,7,14,14,15,0,1,1,1,1,4,2,0,1,0,0,0,1,0,1,1,0,0.1428571428571428,1.0,0.75,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.0,0.5,0.09333333333333334,-0.5858197112353846,1.2420774405755364,0.5567243481984884,-0.7150738826235884,-1.1635019296279825,-0.403105743590996,1.1406528759263421,0.7748212760494178,1.6005500639311296,-0.5423735976260254,-0.9999949952580068,-0.381387268134171,0.4132619403844636,3.5,2,9,0.16666666666666666,0,1,1,0,1,1,Good
GP,M,16,U,GT3,T,4,4,services,services,course,mother,1,1,0,no,no,yes,yes,yes,yes,yes,no,5,3,2,1,2,5,4,14,15,15,0,1,1,0,1,3,3,0,1,0,0,1,1,1,1,1,0,0.1428571428571428,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.25,0.0,0.25,1.0,0.05333333333333334,-0.5858197112353846,1.2420774405755364,1.466302156522779,-0.7150738826235884,-1.1635019296279825,-0.403105743590996,1.1406528759263421,-0.19509888245848667,-1.0035656764492848,-0.5423735976260254,-0.22147540163432355,1.0230864811853158,-0.07006008996809053,4.0,3,5,0.3333333333333333,1,0,1,0,1,1,Good
GP,F,17,U,GT3,T,4,4,teacher,services,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,5,3,1,1,4,5,2,11,11,12,0,0,1,0,1,4,3,0,1,0,1,1,0,1,1,1,1,0.2857142857142856,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.5,0.0,0.0,0.75,1.0,0.02666666666666667,0.22103487785398448,1.2420774405755364,1.466302156522779,-0.7150738826235884,0.03560568590174467,-0.403105743590996,1.1406528759263421,-0.19509888245848667,-1.8716042565760895,-0.5423735976260254,1.335563785613043,1.0230864811853158,-0.39227477686979334,4.0,5,4,1.0,0,1,1,0,0,1,Satisfactory
GP,M,17,R,GT3,T,1,1,other,other,home,father,2,3,0,no,no,no,no,no,yes,yes,yes,4,3,3,1,1,1,2,13,14,15,0,1,0,0,1,2,2,1,0,0,0,0,0,0,1,1,1,0.2857142857142856,0.25,0.25,0.3333333333333333,0.6666666666666667,0.0,0.75,0.5,0.5,0.0,0.0,0.0,0.02666666666666667,0.22103487785398448,-1.4260889132533936,-1.262431268450093,0.6522102445907456,1.2347133014314717,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-0.13552709632247995,-0.5423735976260254,-0.9999949952580068,-1.7858610174536578,-0.39227477686979334,1.0,2,6,0.75,1,1,2,0,0,1,Good
GP,F,17,U,GT3,T,3,3,services,other,home,mother,2,3,0,no,yes,no,no,yes,yes,yes,yes,4,2,2,2,3,5,10,11,11,11,0,0,1,0,1,3,2,1,1,0,1,0,0,1,1,1,1,0.2857142857142856,0.75,0.75,0.3333333333333333,0.6666666666666667,0.0,0.75,0.25,0.25,0.25,0.5,1.0,0.13333333333333333,0.22103487785398448,0.35268865596589305,0.5567243481984884,0.6522102445907456,1.2347133014314717,-0.403105743590996,0.06878824724308273,-1.1650190409663912,-1.0035656764492848,0.5549869371057006,0.5570441919893597,1.0230864811853158,0.8965839707370178,3.0,5,4,1.0,0,0,0,0,1,1,Satisfactory
GP,F,17,U,GT3,T,1,1,at_home,other,course,mother,1,2,0,yes,no,no,no,no,yes,no,yes,4,3,2,1,1,4,10,10,9,10,0,0,1,0,1,0,2,0,1,1,0,0,0,0,1,0,1,0.2857142857142856,0.25,0.25,0.0,0.3333333333333333,0.0,0.75,0.5,0.25,0.0,0.0,0.75,0.13333333333333333,0.22103487785398448,-1.4260889132533936,-1.262431268450093,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-1.0035656764492848,-0.5423735976260254,-0.9999949952580068,0.3208496065255724,0.8965839707370178,1.0,2,5,0.6666666666666666,-1,1,0,0,1,1,Satisfactory
GP,F,18,U,GT3,T,2,1,other,other,course,other,2,3,0,no,yes,no,no,no,yes,yes,yes,4,4,4,1,1,3,10,12,10,11,0,0,1,0,1,2,2,0,2,0,1,0,0,0,1,1,1,0.4285714285714284,0.5,0.25,0.3333333333333333,0.6666666666666667,0.0,0.75,0.75,0.75,0.0,0.0,0.5,0.13333333333333333,1.0278894669433536,-0.5367001286437503,-1.262431268450093,0.6522102445907456,1.2347133014314717,-0.403105743590996,0.06878824724308273,0.7748212760494178,0.7325114838043248,-0.5423735976260254,-0.9999949952580068,-0.381387268134171,0.8965839707370178,1.5,2,8,0.6,-2,1,-1,0,1,1,Satisfactory
GP,M,16,U,GT3,T,2,1,other,other,course,mother,3,1,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,1,4,7,15,16,16,0,1,1,0,1,2,2,0,1,0,0,0,0,1,1,1,0,0.1428571428571428,0.5,0.25,0.6666666666666667,0.0,0.0,0.75,0.5,0.5,0.0,0.0,0.75,0.09333333333333334,-0.5858197112353846,-0.5367001286437503,-1.262431268450093,2.0194943718050795,-1.1635019296279825,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-0.13552709632247995,-0.5423735976260254,-0.9999949952580068,0.3208496065255724,0.4132619403844636,1.5,2,6,0.25,1,0,1,0,1,1,Excellent
GP,F,17,U,GT3,T,1,1,other,services,course,father,1,2,0,no,yes,no,no,yes,yes,no,no,4,3,4,1,2,5,4,11,10,11,0,0,1,0,1,2,3,0,0,0,1,0,0,1,1,0,0,0.2857142857142856,0.25,0.25,0.0,0.3333333333333333,0.0,0.75,0.5,0.75,0.0,0.25,1.0,0.05333333333333334,0.22103487785398448,-1.4260889132533936,-1.262431268450093,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-0.19509888245848667,0.7325114838043248,-0.5423735976260254,-0.22147540163432355,1.0230864811853158,-0.07006008996809053,1.0,3,7,0.4,-1,1,0,0,1,1,Satisfactory
GP,M,17,U,GT3,T,2,3,other,other,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,5,2,2,1,1,2,2,9,12,13,0,1,1,0,1,2,2,0,0,0,0,0,0,1,1,1,0,0.2857142857142856,0.5,0.75,0.3333333333333333,0.0,0.0,1.0,0.25,0.25,0.0,0.0,0.25,0.02666666666666667,0.22103487785398448,-0.5367001286437503,0.5567243481984884,0.6522102445907456,-1.1635019296279825,-0.403105743590996,1.1406528759263421,-1.1650190409663912,-1.0035656764492848,-0.5423735976260254,-0.9999949952580068,-1.0836241427939144,-0.39227477686979334,2.5,2,4,0.3333333333333333,3,1,4,0,0,1,Satisfactory
GP,M,22,U,GT3,T,3,1,services,services,other,mother,1,1,3,no,no,no,no,no,no,yes,yes,5,4,5,5,5,1,12,7,8,5,0,1,1,0,1,3,3,2,1,0,0,0,0,0,0,1,1,1.0,0.75,0.25,0.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,0.0,0.16,4.2553078233008295,0.35268865596589305,-1.262431268450093,-0.7150738826235884,-1.1635019296279825,4.171268129332915,1.1406528759263421,0.7748212760494178,1.6005500639311296,3.847068541300878,2.1140833792367264,-1.7858610174536578,1.2187986576387206,2.0,10,9,0.16666666666666666,1,-3,-2,1,1,0,Needs Improvement
GP,M,18,R,LE3,T,3,3,other,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,3,5,8,10,9,10,0,1,0,1,1,2,3,0,1,0,1,0,0,1,1,1,1,0.4285714285714284,0.75,0.75,0.0,0.3333333333333333,0.0,0.75,0.5,0.5,0.0,0.5,1.0,0.10666666666666667,1.0278894669433536,0.35268865596589305,0.5567243481984884,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-0.13552709632247995,-0.5423735976260254,0.5570441919893597,1.0230864811853158,0.574369283835315,3.0,4,6,0.5,-1,1,0,0,1,1,Satisfactory
GP,M,16,U,GT3,T,0,2,other,other,other,mother,1,1,0,no,no,no,no,no,yes,yes,no,4,3,2,2,4,5,0,11,12,11,0,1,1,0,1,2,2,2,1,0,0,0,0,0,1,1,0,0.1428571428571428,0.0,0.5,0.0,0.0,0.0,0.75,0.5,0.25,0.25,0.75,1.0,0.0,-0.5858197112353846,-2.3154776978630367,-0.35285346012580227,-0.7150738826235884,-1.1635019296279825,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-1.0035656764492848,0.5549869371057006,1.335563785613043,1.0230864811853158,-0.7144894637714961,1.0,6,5,0.3333333333333333,1,-1,0,0,0,1,Satisfactory
GP,M,18,U,GT3,T,3,2,services,other,course,mother,2,1,0,no,no,no,no,yes,no,yes,no,4,4,5,2,4,5,8,7,8,7,0,1,1,0,1,3,2,0,1,0,0,0,0,1,0,1,0,0.4285714285714284,0.75,0.5,0.3333333333333333,0.0,0.0,0.75,0.75,1.0,0.25,0.75,1.0,0.10666666666666667,1.0278894669433536,0.35268865596589305,-0.35285346012580227,0.6522102445907456,-1.1635019296279825,-0.403105743590996,0.06878824724308273,0.7748212760494178,1.6005500639311296,0.5549869371057006,1.335563785613043,1.0230864811853158,0.574369283835315,2.5,6,9,0.16666666666666666,1,-1,0,0,1,0,Needs Improvement
GP,M,16,U,GT3,T,3,3,at_home,other,reputation,other,3,2,1,yes,yes,no,no,no,yes,yes,no,5,3,3,1,3,2,4,9,11,10,0,1,1,0,1,0,2,3,2,1,1,0,0,0,1,1,0,0.1428571428571428,0.75,0.75,0.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.0,0.5,0.25,0.05333333333333334,-0.5858197112353846,0.35268865596589305,0.5567243481984884,2.0194943718050795,0.03560568590174467,1.121685547383641,1.1406528759263421,-0.19509888245848667,-0.13552709632247995,-0.5423735976260254,0.5570441919893597,-1.0836241427939144,-0.07006008996809053,3.0,4,6,0.5,2,-1,1,1,1,1,Satisfactory
GP,M,18,U,GT3,T,2,1,services,services,other,mother,1,1,2,no,no,no,no,no,no,yes,no,3,2,5,2,5,5,4,7,8,6,0,1,1,0,1,3,3,2,1,0,0,0,0,0,0,1,0,0.4285714285714284,0.5,0.25,0.0,0.0,0.6666666666666666,0.5,0.25,1.0,0.25,1.0,1.0,0.05333333333333334,1.0278894669433536,-0.5367001286437503,-1.262431268450093,-0.7150738826235884,-1.1635019296279825,2.6464768383582777,-1.0030763814401766,-1.1650190409663912,1.6005500639311296,0.5549869371057006,2.1140833792367264,1.0230864811853158,-0.07006008996809053,1.5,7,7,0.16666666666666666,1,-2,-1,1,1,0,Needs Improvement
GP,M,16,R,GT3,T,2,1,other,other,course,mother,2,1,0,no,no,no,yes,no,yes,no,no,3,3,2,1,3,3,2,14,13,12,0,1,0,0,1,2,2,0,1,0,0,0,1,0,1,0,0,0.1428571428571428,0.5,0.25,0.3333333333333333,0.0,0.0,0.5,0.5,0.25,0.0,0.5,0.5,0.02666666666666667,-0.5858197112353846,-0.5367001286437503,-1.262431268450093,0.6522102445907456,-1.1635019296279825,-0.403105743590996,-1.0030763814401766,-0.19509888245848667,-1.0035656764492848,-0.5423735976260254,0.5570441919893597,-0.381387268134171,-0.39227477686979334,1.5,4,5,0.3333333333333333,-1,-1,-2,0,0,1,Satisfactory
GP,M,17,R,GT3,T,2,1,other,other,course,mother,1,1,0,no,no,no,no,no,yes,yes,no,4,4,2,2,4,5,0,12,12,13,0,1,0,0,1,2,2,0,1,0,0,0,0,0,1,1,0,0.2857142857142856,0.5,0.25,0.0,0.0,0.0,0.75,0.75,0.25,0.25,0.75,1.0,0.0,0.22103487785398448,-0.5367001286437503,-1.262431268450093,-0.7150738826235884,-1.1635019296279825,-0.403105743590996,0.06878824724308273,0.7748212760494178,-1.0035656764492848,0.5549869371057006,1.335563785613043,1.0230864811853158,-0.7144894637714961,1.5,6,6,0.3333333333333333,0,1,1,0,0,1,Satisfactory
GP,M,17,U,LE3,T,1,1,health,other,course,mother,2,1,1,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,2,5,0,9,10,10,0,1,1,1,1,1,2,0,1,0,1,0,1,1,1,1,0,0.2857142857142856,0.25,0.25,0.3333333333333333,0.0,0.3333333333333333,0.75,0.75,0.75,0.0,0.25,1.0,0.0,0.22103487785398448,-1.4260889132533936,-1.262431268450093,0.6522102445907456,-1.1635019296279825,1.121685547383641,0.06878824724308273,0.7748212760494178,0.7325114838043248,-0.5423735976260254,-0.22147540163432355,1.0230864811853158,-0.7144894637714961,1.0,3,8,0.2,1,0,1,1,0,1,Satisfactory
GP,F,18,U,LE3,A,2,1,other,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,yes,4,3,4,1,3,5,2,12,12,13,0,0,1,1,0,2,2,0,1,0,1,0,0,0,1,1,1,0.4285714285714284,0.5,0.25,0.0,0.3333333333333333,0.0,0.75,0.5,0.75,0.0,0.5,1.0,0.02666666666666667,1.0278894669433536,-0.5367001286437503,-1.262431268450093,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-0.19509888245848667,0.7325114838043248,-0.5423735976260254,0.5570441919893597,1.0230864811853158,-0.39227477686979334,1.5,4,7,0.4,0,1,1,0,0,1,Satisfactory
GP,F,17,U,LE3,T,4,2,teacher,services,reputation,mother,1,4,0,no,yes,no,yes,yes,yes,yes,no,4,2,3,1,1,4,2,14,15,17,0,0,1,1,1,4,3,3,1,0,1,0,1,1,1,1,0,0.2857142857142856,1.0,0.5,0.0,1.0,0.0,0.75,0.25,0.5,0.0,0.0,0.75,0.02666666666666667,0.22103487785398448,1.2420774405755364,-0.35285346012580227,-0.7150738826235884,2.4338209169611993,-0.403105743590996,0.06878824724308273,-1.1650190409663912,-0.13552709632247995,-0.5423735976260254,-0.9999949952580068,0.3208496065255724,-0.39227477686979334,3.0,2,5,1.0,1,2,3,0,0,1,Excellent
GP,F,19,U,GT3,T,2,2,services,services,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,5,0,10,10,11,0,0,1,0,1,3,3,1,1,0,1,0,0,1,1,1,0,0.5714285714285712,0.5,0.5,0.0,0.3333333333333333,0.0,0.75,0.5,0.5,0.0,0.0,1.0,0.0,1.8347440560327226,-0.5367001286437503,-0.35285346012580227,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-0.13552709632247995,-0.5423735976260254,-0.9999949952580068,1.0230864811853158,-0.7144894637714961,2.0,2,6,0.5,0,1,1,0,0,1,Satisfactory
GP,M,18,U,LE3,T,2,1,services,other,course,mother,3,2,1,no,no,no,yes,no,no,yes,no,4,4,5,4,4,5,4,11,10,11,0,1,1,1,1,3,2,0,1,0,0,0,1,0,0,1,0,0.4285714285714284,0.5,0.25,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.75,0.75,1.0,0.75,0.75,1.0,0.05333333333333334,1.0278894669433536,-0.5367001286437503,-1.262431268450093,2.0194943718050795,0.03560568590174467,1.121685547383641,0.06878824724308273,0.7748212760494178,1.6005500639311296,2.7497080065691524,1.335563785613043,1.0230864811853158,-0.07006008996809053,1.5,8,9,0.3333333333333333,-1,1,0,1,1,1,Satisfactory
GP,F,17,R,GT3,T,4,2,other,other,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,3,5,2,11,12,14,0,0,0,0,1,2,2,0,1,0,1,0,1,1,1,1,0,0.2857142857142856,1.0,0.5,0.0,0.6666666666666667,0.0,0.75,0.5,0.75,0.0,0.5,1.0,0.02666666666666667,0.22103487785398448,1.2420774405755364,-0.35285346012580227,-0.7150738826235884,1.2347133014314717,-0.403105743590996,0.06878824724308273,-0.19509888245848667,0.7325114838043248,-0.5423735976260254,0.5570441919893597,1.0230864811853158,-0.39227477686979334,3.0,4,7,0.6,1,2,3,0,0,1,Good
GP,F,18,U,LE3,T,1,1,other,at_home,home,mother,1,3,0,no,yes,no,no,no,yes,no,no,4,4,3,2,3,3,4,11,12,14,0,0,1,1,1,2,0,1,1,0,1,0,0,0,1,0,0,0.4285714285714284,0.25,0.25,0.0,0.6666666666666667,0.0,0.75,0.75,0.5,0.25,0.5,0.5,0.05333333333333334,1.0278894669433536,-1.4260889132533936,-1.262431268450093,-0.7150738826235884,1.2347133014314717,-0.403105743590996,0.06878824724308273,0.7748212760494178,-0.13552709632247995,0.5549869371057006,0.5570441919893597,-0.381387268134171,-0.07006008996809053,1.0,5,7,0.75,1,2,3,0,1,1,Good
GP,F,18,R,GT3,T,2,2,other,other,home,mother,1,2,0,yes,no,no,no,yes,yes,no,no,3,2,3,1,1,5,4,11,11,13,0,0,0,0,1,2,2,1,1,1,0,0,0,1,1,0,0,0.4285714285714284,0.5,0.5,0.0,0.3333333333333333,0.0,0.5,0.25,0.5,0.0,0.0,1.0,0.05333333333333334,1.0278894669433536,-0.5367001286437503,-0.35285346012580227,-0.7150738826235884,0.03560568590174467,-0.403105743590996,-1.0030763814401766,-1.1650190409663912,-0.13552709632247995,-0.5423735976260254,-0.9999949952580068,1.0230864811853158,-0.07006008996809053,2.0,2,5,0.5,0,2,2,0,1,1,Satisfactory
GP,M,19,U,LE3,A,4,3,services,at_home,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,1,1,1,1,4,11,13,14,0,1,1,1,0,3,0,3,1,0,1,0,0,1,1,1,0,0.5714285714285712,1.0,0.75,0.0,0.3333333333333333,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.05333333333333334,1.8347440560327226,1.2420774405755364,0.5567243481984884,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-1.8716042565760895,-0.5423735976260254,-0.9999949952580068,-1.7858610174536578,-0.07006008996809053,3.5,2,4,1.0,2,1,3,0,1,1,Good
GP,M,18,U,GT3,T,2,1,other,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,2,4,1,2,4,2,16,16,16,0,1,1,0,1,2,2,1,1,0,0,0,1,1,1,1,0,0.4285714285714284,0.5,0.25,0.0,0.3333333333333333,0.0,1.0,0.25,0.75,0.0,0.25,0.75,0.02666666666666667,1.0278894669433536,-0.5367001286437503,-1.262431268450093,-0.7150738826235884,0.03560568590174467,-0.403105743590996,1.1406528759263421,-1.1650190409663912,0.7325114838043248,-0.5423735976260254,-0.22147540163432355,0.3208496065255724,-0.39227477686979334,1.5,3,6,0.4,0,0,0,0,0,1,Excellent
GP,M,17,R,GT3,T,2,2,other,services,other,mother,2,1,0,no,no,no,no,no,no,no,no,5,2,2,1,1,4,0,9,10,10,0,1,0,0,1,2,3,2,1,0,0,0,0,0,0,0,0,0.2857142857142856,0.5,0.5,0.3333333333333333,0.0,0.0,1.0,0.25,0.25,0.0,0.0,0.75,0.0,0.22103487785398448,-0.5367001286437503,-0.35285346012580227,0.6522102445907456,-1.1635019296279825,-0.403105743590996,1.1406528759263421,-1.1650190409663912,-1.0035656764492848,-0.5423735976260254,-0.9999949952580068,0.3208496065255724,-0.7144894637714961,2.0,2,4,0.3333333333333333,1,0,1,0,0,1,Satisfactory
GP,F,17,U,LE3,T,2,2,services,services,course,father,1,4,0,no,no,no,yes,yes,yes,yes,yes,3,4,1,1,1,2,2,10,11,12,0,0,1,1,1,3,3,0,0,0,0,0,1,1,1,1,1,0.2857142857142856,0.5,0.5,0.0,1.0,0.0,0.5,0.75,0.0,0.0,0.0,0.25,0.02666666666666667,0.22103487785398448,-0.5367001286437503,-0.35285346012580227,-0.7150738826235884,2.4338209169611993,-0.403105743590996,-1.0030763814401766,0.7748212760494178,-1.8716042565760895,-0.5423735976260254,-0.9999949952580068,-1.0836241427939144,-0.39227477686979334,2.0,2,5,2.0,1,1,2,0,0,1,Satisfactory
